creditability,142258,TRUE,4,5,6,t_0,t_2,t_0,,
creditability,142354,FALSE,,,,,,,,
creditability,142407,TRUE,,,,,,,,
creditability,144458,TRUE,0,t_0,,,,,,
creditability,145259,TRUE,0,3,6,t_0,t_0,t_0,,
creditability,153618,TRUE,0,1,4,6,t_0,t_0,t_1,t_2
creditability,154240,TRUE,0,t_0,,,,,,
creditability,154830,TRUE,,,,,,,,
creditability,154923,TRUE,1,t_0,,,,,,
